Drunk driver killed my friend...crush all vehicles except Ambulances and Fire Trucks,49.5,Negative tone,original post,yes
"An emergency declaration ought to be reserved for legitimate emergency situations where quick, decisive action is needed to resolve a crisis.  Trump's failure to win approval for his vanity project does not constitute a national emergency.  Typically, when someone is facing a legitimate emergency, they wouldn't undermine their own argument for exercising emergency powers by admitting that the situation is such that they don't actually need to declare an emergency.  Trump is truly such a special case, that he deftly made the case for his ""emergency"" declaration by admitting, ""I could do the wall over a longer period of time, I didn't need to do this, but I'd rather do it much faster. And I don't have to do it for the election; I've already done a lot of wall for the election 2020.""  Later in the same address, Trump basically admitted that his emergency declaration will not result in his Wall being built quickly.  If we are genuinely experiencing a border crisis that requires an emergency declaration from Trump, how is it that Trump was able to wait until nearly 25 months into his administration before declaring an emergency?  If the situation is so dire, and requires prompt, decisive action, exactly how will construction of a wall that would take several years to complete address the issue in time?   Sever dehydration is a medical emergency. Would you advise someone suffering from severe dehydration to begin development of a well to deal with their thirst, or would you give them a glass of water?  How do you justify building Trump's Wall to deter border crossings, when apprehensions at the southern border are near a 46 year low?  What good will Trump's Wall do to curb drug smuggling across the border, when both the DEA and the CBP admit that most of the narcotics that cross the southern border come through legal ports of entry?  How effective will Trump's Wall be at preventing undocumented immigrants from entering the country, when the Center for Migration Studies of New York found that in 2016-2017, 62% of the newly undocumented were folks who had overstayed their visas, and not crossed our southern border illegally?   How would Trump's Wall address the refugee crisis, when it won't provide any of the resources needed to process and adjudicate asylum claims, nor will it lead to a resolution of the circumstances refugees are fleeing in their homelands?  ""Build the Wall!"" was never a real solution. It was a slogan.  Trump'a Wall has always been a simplistic remedy offered by an ignorant sleaze in order to appeal to the simple-minded.",20.333333333333332,Affiliation,original post,yes
Bullshit Mr President Bullshit you are.  Fuckin liar but your the best we got in office. Raise the bar. And get Barr to. Prosecute crimes of those in the public trust,10.5,Not Counterspeech,original post,no
Danny Jones $157 billion a year to support illegals vs $5 billion to keep them out is ok with me,25.444444444444443,Not Counterspeech,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,no
"Im soo very sorry , my heart breaks for you and all the families that have lost a loved one .  Enough, political games , Build this wall thousands have been sacrificed because of this !!!",17.22222222222222,Humor,original post,yes
He is doing the right thing!  Its long past due!  Its been talked to death  thank God Trump is a doer!  So sorry for your tragic lose,8.777777777777779,Not Counterspeech,original post,no
1 death in my opinion is an emergency.,7.888888888888889,Affiliation,original post,yes
When have I not name called ? Wouldn't be me if I wasn't trying to offend you,49.77777777777778,Counterspeech,Dumb ass,yes
Feel badly for the family but would be curious to know if they were democrats will they still vote democrat.,11.777777777777779,Humor,original post,yes
Build the wall Protect our family our children,6.111111111111111,Not Counterspeech,original post,no
Worst president,10.555555555555555,Counterspeech,original post,yes
Americans with guns have killed thousands.   99.9% of deaths in America are from white Americans!,22.333333333333332,Not Counterspeech,original post,no
Yolanda Copac agreed!! Quit being a Democrat Quit being a Republican Quit bashing the current Pres and The last 44  Start being an American Live by the Constitution and Bill Of Rights  Worship a Higher Being and Remember the What America was built on  Know your enemy and who has fought for all those rights  America.. has it is now (my opinion.. not open for interpretation or discussion) is in a state of peril as well as state of emergency,11.555555555555555,Affiliation,1 year ago. #msdstrong  How many children die from gun violence? Declare THAT emergency.,yes
"Make no mistake, Trump couldn't care less about Americans.  You're a fool if you believe his lies.",9.444444444444445,Positive tone,original post,yes
You're lying stop it.,17.5,Negative tone,original post,yes
TRAITOR,14.666666666666666,Not Counterspeech,original post,no
"Danny Jones you know what else the UK can get with $5 billion? A decent dental plan for all of its citizens. Maybe you should worry about that first, and let us worry about our wall.",9.444444444444445,Positive tone,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,yes
I think you'll fine Danny doesn't know what he is talking about,12,Affiliation,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,yes
"This is not ok. If President Obama has said this, it would be Ok.....but not you President Trump. Nothing is Ok if it come out of your mouth. The media and the liberal socialist in this country Ill make sure of itz",97.33333333333333,Counterspeech,original post,yes
Ok  if you say so I'll just do the usual and send my thoughts and prayers since that's what's always done in these situations,17.444444444444443,Not Counterspeech,Ok  if you say so I'll just do the usual and send my thoughts and prayers since that's what's always done in these situations,no
"Yes the problem is bigger than the Illegals,  1 big bite will be a start.",12.777777777777779,Counterspeech,"I can only see the notification and youre misinfor,  try again.  Im sure its nonsense.  But  before you do, look up who is doing the killings.  Im not misinformed",yes
Yes we do !  percent a.s.a.p,80.5,Not Counterspeech,original post,no
If people don't like the thought of a wall then why don't we open all the prison in America they are behind a wall or barrier for some reason or let someone walk thru your front door without knocking what is wrong with you people we need to protect our country everyone one needs to come the same way as our ancestors did legally,10.666666666666666,Counterspeech,original post,yes
Craig Wahlberg,15.166666666666666,Not Counterspeech,original post,no
Jacqueline Alas doesnt count they just claim mental issues or there problemd lives. Very sad.,9.666666666666666,Affiliation,An American just murdered 5 Americans and this is his focus,yes
"If they had barriers for 1900 plus miles of WIDE OPEN territory where illegal border jumpers can just walk in, the BP could focus more resources on those tunnels!  I have not heard of 10,000 invaders coming through a tunnel you asshat!",9.11111111111111,Counterspeech,I hope nobody invents tunnel technology.,yes
"High level DEMOCRATIC,  will feel  the PAIN, only when their LOVE one are kill or rape....this is reality",12.88888888888889,Counterspeech,original post,yes
Charlesetta Brown Illegal entry is criminal.They can go through legal channels!,8.444444444444445,Positive tone,"Laurel Balinski, there is nothing   illegal about them  if they haven't entered the United States!  Can't refer to them as illegal immigrants.   It's your comment that's wrong!  Why is YOUR FB PAGE FAKE?",yes
"Sharon Et Trina Bratley so we should do nothing to prevent some, because we cant prevent all???????",11.88888888888889,Not Counterspeech,I would suggest that you deal with the ones you have at home first then.,no
thank you President Trump!,7.444444444444445,Negative tone,original post,yes
Trump cant seem to get the funding for the wall with out....well running in to a wall. So here's an idea.  build military bases along the boarder and do training exercises. I would imagine if you fly fighter jets up and down the boarder you would be able to cover a lot of ground and radio in to boarder control locations of Invaders. And with foot troop on the ground doing exercises there would be plenty of man power to help round them up.,12.666666666666666,Not Counterspeech,original post,no
Thank you Mr President sir,8.5,Positive tone,original post,yes
Bullshit.,14,Affiliation,original post,yes
Absolutely.,13.666666666666666,Positive tone,original post,yes
"Kim Miller if you have to ask that question sorry to say , you are blinded by your ignorance",13.333333333333334,Not Counterspeech,"Kim Miller if you have to ask that question sorry to say , you are blinded by your ignorance",no
There were 323 mass killings in America in 2018.  Not a single one was committed by a person who had entered the country illegally.  You are being conned.,12.333333333333334,Negative tone,original post,yes
"Keith Webber Jr. of course since Obama never declared one to deny confess, you just proved you are a fucking idiot.    Why do you hate America?",10.88888888888889,Not Counterspeech,8 Billion buys a lot of Wall....,no
BULLSHIT,8,Not Counterspeech,Maximus Herrera what exactly?,no
God Bless you Mr. President!!! Trump2020!!!,6.333333333333333,Affiliation,original post,yes
Gods children,11.333333333333334,Not Counterspeech,original post,no
"Frank Johnson, good luck with that, I dont waste energy on yall brainwashed Cult45 Worshippers ",83.33333333333333,Counterspeech,"Frank Johnson, good luck with that, I dont waste energy on yall brainwashed Cult45 Worshippers ",yes
Not to mention anyone whos done the research should know the wall is fiscally responsible,39.5,Counterspeech,original post,yes
"Not new. Clinton did 17,Obama 13. Where were you",12.11111111111111,Not Counterspeech,"""The only national emergency is that our president is an idiot""  Ann Coulter",no
I hope it doesnt happen to your family members:Libtards!,36.44444444444444,Not Counterspeech,original post,no
There were numerous serial killers and guess what? They r mostly white! So should they have gotten deported too?,4.666666666666667,Warning,original post,yes
"Renee Korabiak Ah huh...let's not foget the multiple deliberate attempts on people Fauxtus considers enemies...ie deliberate actions taken to target and plan and physically obtain lethal items them deployed in attempts to kill them with malice aforethought, not some random guy trying to grab someone else's gun.",11,Counterspeech,Trump is right. Impeach Pelosi for sedition.,yes
Trump has never been wrong.,12.5,Not Counterspeech,original post,no
"I have been rear ended by an illegal immigrant twice, but fortunately my car was the only thing hurt. Of course they were not insured and I had to pay for repairs myself. Texas needs the wall and immigration enforcement.",10.333333333333334,Not Counterspeech,original post,no
Shami Khan so triggered you came to his page hahaha. How do you sleep at night being so pathetic?,16.88888888888889,Facts/Logic,Worst president,yes
Build The wall mr. President,7.666666666666667,Affiliation,original post,yes
Very well say,12.333333333333334,Affiliation,original post,yes
Yes,13.428571428571429,Not Counterspeech,original post,no
Jamie Bessette sorry for your loss tho thats intense,12.666666666666666,Not Counterspeech,Jamie Bessette sorry for your loss tho thats intense,no
Lisa P. Woodruff  Illegal aliens not immigrants,10.5,Not Counterspeech,"A bigger problem than illegal aliens in this country, a drunk killed your daughter.",no
DID THIS ILLEGAL COME THROUGH A PORT OR THROUGH  THE DESERT? I want to know.,19.22222222222222,Affiliation,original post,yes
Australia loves  President Trump keep up the good work,10.444444444444445,Positive tone,original post,yes
Estefania Torres Restrepo not if we get enough ice agents to round them up and throw them the hell out of here,22.333333333333332,Positive tone,Austin Baker hes using the death to push for his border wall which he INCLUDES in the headline.   EXCEPT a wall will do nothing for illegal immigration. They overstay their visas or come in with forged documents. The ACTUAL drugs and crime come through vehicles through legal ports of entry.   Hes not asking you to pay for immigration suppression but an entire waste of money thats more symbolic of America than it is an effective tools,yes
"George Brakey They can't compete with what he's done in alittle over 2 years with jobs,Korea,taxes oil production lowest unemployment! All Dems can do is try to stop him from winning at his promise of border security  as a win for themselves!",99.66666666666667,Positive tone,When are the Democrats going to wake up and back Trump. Build the Wall.,yes
So sorry! Please accept my heart felt sorrow,8.333333333333334,Not Counterspeech,original post,no
I'm do sorry for your loss,13.666666666666666,Not Counterspeech,original post,no
Janie Rogers Doss the man was not born even present when his son was born.    Emergency,32,Not Counterspeech,Mass shootings occurred the other day and you still do nothing,no
A white American male killed 17 people at MSD last year. Guns are the real emergency,13,Not Counterspeech,original post,no
"With Trump, though, the only clear precedent being set is one of deplorable incompetence. Hes taking unpopular action that divides his party and unites the opposition, hes doing so with a combination of brazen hypocrisy and nonsense rhetoric that makes the power grab impossible to cloak, hes guaranteeing himself an extended legal battle  and he isnt even accomplishing any obvious goal (theres a reason real immigration restrictionists are against this plan) except the personal one of saving a tiny bit of face.",12.333333333333334,Not Counterspeech,original post,no
Leon Rackauskas research it then,12.333333333333334,Not Counterspeech,Leon Rackauskas research it then,no
Dante Noel maybe you need to shut the hell up. Thanks Adam Trump 2020,10.333333333333334,Affiliation,"Hal Eric mitlitski, you are literally too dumb to insult.",yes
The constant false alarm calls from all you Trumpanzees must be fucking hilarious!,21.444444444444443,Negative tone,"Julie Carr We proved it when we voted and got driver's licenses in the great state of Texas! Don't need to prove anything to you, tho.",yes
Donna Davis No kidding!!! Gun violence in the US is the REAL emergency.,8.666666666666666,Counterspeech,,yes
"God Bless Our ""ANGEL FAMILIES""-!!!",6.444444444444445,Counterspeech,original post,yes
"After the wall, WE START DRAINING THE SWAMP.",60,Counterspeech,original post,yes
If it saves one life!,11,Positive tone,original post,yes
KUS - KEEP US SAFE,15.166666666666666,Not Counterspeech,original post,no
"Apple Rivera people have lost loved ones from Americans also. If you wanna fix that problem you'd have to get rid of everyone, not just immigrants.",13.88888888888889,Not Counterspeech,"Kyle Callender from what the CHP officer stated, he came through Texas, thats all they had on the report. No address nothing.",no
Bill Johnson more importantly he cares about golf!,14.666666666666666,Counterspeech,Make America Safe Again!!  This President cares about America and it's people!!,yes
Build the wall secure our borders,13.666666666666666,Counterspeech,original post,yes
https://youtu.be/ZDg7CUh53ys,91.33333333333333,Not Counterspeech,original post,no
"President Trump, you do what it takes to Build that Wall, You have over Billions of supporting you, and with Gods help we will get that Wall built, Trump 2020",12.333333333333334,Not Counterspeech,original post,no
I have no feelings for the deadly caravan plague,12,Affiliation,original post,yes
"Allyson Stuhlmiller Everyday I miss him, his face, his eyes he had the most amazing dark brown eyes. His voice telling me to calm down Dee. Only would he call.me mom when something serious happened. You are right half of me died the day he died and the other half wishes for him. He had his life planned out from the age of 6 years old.. he was like an old soul in a beautiful body. My heartbreak is sometimes too much....i miss his beautiful heart. He was very uniquely special...hes not here so every year that goes by is harder because I see his friends living out their lives and he is not here to do that. He was so full of love and life",11.11111111111111,Not Counterspeech,"Yes. I know what you mean. Time helps in some ways but not really. Every day without them gets harder too in many ways. It isn't like movies where it's a big emotional upset and then everyone moves on. Everyone around you has moved on but a big part of your heart is left in the past. Rachael was my dearest friend. I didn't know that until the night she died. The valley of the Shadow of Death is a dark place but there are so many wonderful people in there with us to encourage us along the way. It isn't a place we would ever choose to be, but here we are.",no
You people need to believe the experts and not lying Trump.    A Border Wall isn't the answer. Most illegal immigrants overstayed their VISAS or entered through legal points of entry.,11.88888888888889,Positive tone,"Laurel Balinski, there is nothing   illegal about them  if they haven't entered the United States!  Can't refer to them as illegal immigrants.   It's your comment that's wrong!  Why is YOUR FB PAGE FAKE?",yes
So sad and sad for our country,8.88888888888889,Not Counterspeech,original post,no
An illegal immigrant knocked over a building and killed my brother.  Damn you Superman!!,12.666666666666666,Affiliation,original post,yes
Whats wrong with his head lol,8.666666666666666,Affiliation,original post,yes
God Bless President Donald Trump. Best POTUS in 50 years. Hardest working too!,15,Not Counterspeech,original post,no
"Meren Tinu I have worked with military from 80 different countries, there is no military on earth that does more to insure innocent people are not killed.",10.11111111111111,Humor,"Christine, Thank God, atlas the so called the oldest democracy have realised to protect its own people, after committing genocide, grab land and resources of native American tribes. Hopefully, your great President will protect native American sincerely now unlike scolding Elizabeth Warren!",yes
Agree  with you President Trump!!! Build that Wall!! God bless America and God bless Israel!,14.777777777777779,Humor,original post,yes
It's alright when they wanted to do it an all agreed but it's just because Trump is not a life long politician they don't want him to do it an look like a hero after it stops all the drugs an massive crime from pouring into our country it's a fucking joke,9.777777777777779,Not Counterspeech,Ed Barnat grow up.,no
"Joseph Nowik not you again with your stupid ass s***. He didn't create this, where the hell have you been in the basement?",15.333333333333334,Counterspeech,"""The only national emergency is that our president is an idiot""  Ann Coulter",yes
Yea well my dad was killed by one of them also. I was very young at the time.  My sisters brother and I suffered along with my poor mom. She was only 27.  Bulid that dam wall. And do something about all those kids they are having. Just to be able to stay here.  And have us support them.  While they stay home poping  kids out.,26.22222222222222,Negative tone,original post,yes
https://www.newyorker.com/news/current/i-didnt-need-to-do-this-donald-trump-declares-a-national-emergency,50.833333333333336,Facts/Logic,original post,yes
Wendi Devalle i am sorry for your loss and i totally agree with you and don't listen to haters,15.666666666666666,Not Counterspeech,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,no
"Very sorry for your loss. Yes, building the wall will protect us all.",23.333333333333332,Counterspeech,original post,yes
Where is the blue check that this is President Trump?,10.666666666666666,Not Counterspeech,original post,no
BUILD the WALL,6.5,Not Counterspeech,original post,no
"100 US citizens are the victims of violent crime at the hands of illegals every day  If one of your loved ones was a victim, perhaps you would reconsider your position",17.733333333333334,Not Counterspeech,"Sorry, an illegal immigrant. Otherwise, the entire situation is the same.",no
;;,14.166666666666666,Not Counterspeech,original post,no
"okay and Americans kill too,  send your asses back to fucking england,  this was rightfully NATIVE AMERICANS land,  no one ever forced y'all to come here ",12.666666666666666,Not Counterspeech,original post,no
This is a tragic story but the fact remains that immigrants commit crimes at about half the rate of people born in this country. Trying to use a tragedy like this to score political points is tasteless and holding up this as a way to impugn all immigrants is disingenuous,12.333333333333334,Positive tone,original post,yes
It's really great for you and your like-minded friends to identify yourselves as happy to see the US Constitution under attack.,13.11111111111111,Not Counterspeech,Sheikh F Shahel hello,no
"""I didn't need to do this"", is the very definition of not an emergency.",11.777777777777779,Humor,original post,yes
finally! Thank you for caring!,7.166666666666667,Not Counterspeech,original post,no
God Bless you,25.166666666666668,Counterspeech,original post,yes
Ange Richmond ... No... The percentage of crime by immigrants is lower compared to percentage of Americans.,11.777777777777779,Not Counterspeech,Better than Lincoln? Washington? Kennedy? Truman?... seriously?!?,no
Thank you President TRUMP!!,11,Not Counterspeech,original post,no
James Lewis Jackson Meanwhile as black me get gunned down by white cops.....crickets from SCROTUS!,22.77777777777778,Positive tone,What about all the white men who committed mass murder you f*** is kill me you only want to acknowledge s*** that's good for you f*** you Donald Trump,yes
So now we are on to scare tactics when Americans kill each other more then we kill cows for food.,9.444444444444445,Not Counterspeech,original post,no
Ah Men     you are  Right  Mr  President,8.222222222222221,Affiliation,original post,yes
Chris Policronis what information specifically would you like,12.555555555555555,Positive tone,"Illegal crossing on the southern border has been on the decline in the past 10 years, and a majority of illegal immigration is people over staying their visas. But yup believe the emotional driven propaganda all you want.",yes
"Margaret Charlton get your ignorance out of your ears. There are more factors than a simple statement to blame immigration status or lack there of. There is no actual evidence that this accident occurred because of immigration status. Peoples simple logic of well, if they where not here in the first place does not pass any body of proof tests. Theses are the facts. Someone was drinking. Someone drove a truck. Someone died. Saying this was caused from them being here illegally is not evidence. Its opinion. Saying if they where not here in the first place is conjecture. I have far beyond a GED.",11.88888888888889,Positive tone,Nathan Berg well the thing is you can not prove it. And what your saying is a hyperbole.,yes
what the Dem abortions,8.777777777777779,Counterspeech,Dan Burnzinsky Thought them over it! Mind bullets!,yes
I do agree with your idea though,16.444444444444443,Not Counterspeech,Dumb ass,no
If you don't like that wall just move to another country before it gets built....,11.833333333333334,Counterspeech,original post,yes
"Actually, it isn't. They've repaired a little existing wall, but no new wall has been started. Do a little research. Also, spellcheck is a thing now.",15,Not Counterspeech,Dummycrats only think the rich deserve walls sad sheep,no
and we have laws against it and enforce them,13,Not Counterspeech,Ron O'Hearn but where's the exaggeration and fear mongering?,no
Dedrick Jordan   Seek help.,10.88888888888889,Negative tone,Samuel Tan Yuan Han Most illegal immigrants overstay their visas.. Hows a wall gonna address that issue?,yes
"Build the wall , keep Americans safe .",11.666666666666666,Not Counterspeech,original post,no
Deanette Christopherson The Feds bring in the drugs... into the prisons.,14.666666666666666,Facts/Logic,Justin Fox oh but the money could be used in so many other places.  Lets start in Flint for water for the people. Shall we?,yes
Admittedly May is a nightmare but Europe is finished we are the first to leave but not the last,9.11111111111111,Facts/Logic,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,yes
"So sad.   Our President is absolutely right on this issue, as he has been on so many issues before.  Support Our President, and support our Border Wall to safeguard our Nation.",10.88888888888889,Negative tone,original post,yes
A walk MUST be built. Maybe some of the liberals that are against the wall should have one of their children or a family member killed/murdered by one of these illigal immigrants. Just maybe they would change their mind and be supportive in building this so needed wall.,10,Negative tone,original post,yes
"Jean Kakuk ,trump wants to grab you by the pussy. Well,maybe not you",15.222222222222221,Humor,Trump is right. Impeach Pelosi for sedition.,yes
Por pendejo tu hermano,10.444444444444445,Not Counterspeech,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,no
To destroy USA you do not need a great military like USA. The greatest weapon to bring USA to her knees is the Democratic Party. Think about it Americans the Democratic Party are more concerned about the welfare of foreign nations & non-US citizens.,9.666666666666666,Counterspeech,original post,yes
Just remember how el chapo manage to transport so many drugs around the world lol . He even built a tunnel . Wont stop lol not every criminal is illegal,12.333333333333334,Negative tone,original post,yes
Finish our Wall,9.666666666666666,Affiliation,original post,yes
Building the wall!,16,Affiliation,original post,yes
Walls don't work. If they want to deal drugs or do harm their going to find a way to do it.  That's why their called criminals.,10,Not Counterspeech,original post,no
Yes!!!,19.666666666666668,Not Counterspeech,original post,no
"Patty Bertocchini La Puma lying liar. You are 100% wrong. One officer was killed by an illegal immigrant. One. Im not defending it, but you are wrong. Fake news spreader.  https://www.google.com/amp/amp.washingtontimes.com/news/2018/dec/27/144-police-officers-died-in-line-of-duty-this-year/",16.333333333333332,Not Counterspeech,Leon Rackauskas research it then,no
So sorry!,13.88888888888889,Positive tone,original post,yes
"Build the wall Mr President.  Then abolish the IRS , FBI and CIA. Next lock up all members of Congress and any other Politicians that break their constitutional oath to office . Reduce their salary to $25,000 a year , give them term limits and since they want our guns so bad , stop them from being allowed armed security . You have done a great job President Trump.  Now if we could just bring down the prices of everything in this price gouging , hyper inflated Society , so those of us that live below poverty level , could affird to live once again !!",12.666666666666666,Positive tone,original post,yes
How many legal people kill people everyday. We have a murder problem not an immigration problem,12.666666666666666,Not Counterspeech,original post,no
"Bill, Mr. trump is compromised and has proven himself to be an asset of The Russian Federation. Remember when Mr. trump advocated on behalf of Russia at The G7 in Canada? Why are we having a meeting without Russia being in the meeting? And I would recommend and its up to them, but Russia should be in the meeting and should be a part of it. former NBC celebrity game show host Mr. trump - 06/08/18 Why is this not a bigger story? That is not normal! Why not Brazil? Brazils economy is far larger than Russias. Russia is no longer a part of The G7 because it invaded its neighbor Ukraine in 2014! This is not a drill! This is serious stuff! Mr. trump is a national security risk. Im correct on this matter. ",10.666666666666666,Negative tone,Make America Safe Again!!  This President cares about America and it's people!!,yes
Adam Corria well make the boarder control do theirs and stop bitching!!! Where is all this love for America? Their are kids getting poisoned! Lol the man keeps lying to you  dumb ass eating up,11.333333333333334,Negative tone,Dan Burnzinsky *throw  dumb ass,yes
Paul Seldes and the Shooters was not Immigrants this was Trumpees the right Wing Idiots.,10.11111111111111,Negative tone,1 year ago. #msdstrong  How many children die from gun violence? Declare THAT emergency.,yes
"Yes,  President Trump, please, please build the wall. We stand with  you all the way. Also, thank you for fighting fir freedom of Christianity and what you are doing for  Israel.  I am praying for you and your family.  Keep up the  good things you are fighting for.",14,Counterspeech,original post,yes
Built the WALL,18.333333333333332,Not Counterspeech,original post,no
I'm british and my Visa expired. I dare someone to report me!,18.77777777777778,Negative tone,"Julie Carr We proved it when we voted and got driver's licenses in the great state of Texas! Don't need to prove anything to you, tho.",yes
"Florence Tedesco Pearl Brown Seriously.. does nobody fact check this stuff While any death is tragic, a February 2018 study by the Cato Institute using 2015 crime statistics from Texas found immigrants in the country illegally were 25 percent less likely to be convicted of homicide than native-born Americans. (Legal immigrants were 87 percent less likely.)  Approximately 1.4 million people have died from firearms in the U.S. between 1968 and 2011. This number includes all deaths resulting from a firearm, including suicides, homicides, and accidents. Compared to 22 other high-income nations, the U.S. gun-related murder rate is 25 times higher. And over 40% of illegals come by AIR",20.22222222222222,Humor,BUILD THE WALL AN SIR please stop telling the left what the right is up too gives them to much ammunition or prep time to make your life an ours miserable.... I SUPPORT YOU AN THE WALL... AS DO VERY MANY AMERICANS... WE STAND BEHIND OUR PRESIDENT DONALD TRUMP....have a wonderful Presidents day tomorrow.... an HOW DARE CNN AN OTHER NEWSPAPER PEOPLE TRY TO MCOK OUR PRESIDENT.....clinton obama supporters...when obama had a 12 different times emergencies for stupid things he just did it an no one even knew.... YOU SIR ARE FOR THE AMERICAN PEOPLE BUILD THE WALL....an you sir are our president for the next 6 years...,yes
I just would like to have a hypothesis on what would happen if CNN had a bunch of illegals raped and murdered several of their reporters. Would they still be opposing President Trump and the wall? Could they even bring themselves to admit that President Trump is right?,12,Not Counterspeech,original post,no
Best president ever,190.5,Positive tone,original post,yes
Why not put the army at the bordee that money can be spend much better or wiser,15.222222222222221,Facts/Logic,Why not put the army at the bordee that money can be spend much better or wiser,yes
How does  a wall  stop anyone? Reply trumpty dumpty followers ! Simple question!,12.666666666666666,Negative tone,original post,yes
Our tax dollars are wasted anyway. Let's just take a chance and build the wall just maybe some people will use the front door and come legal or go to jail.,28.444444444444443,Not Counterspeech,original post,no
IN JESUS CHRIST NAME AMEN,10,Positive tone,original post,yes
Heartbreaking!,9.833333333333334,Affiliation,original post,yes
Yes build it now,7.666666666666667,Affiliation,original post,yes
If the wall saves one innocent life it is worth every penny,10.222222222222221,Negative tone,original post,yes
Very sad story. Nothing that relates specifically to immigration. Many native-born Americans drink and drive and flee accidents.,11.222222222222221,Counterspeech,original post,yes
Walls work or else all the rich wouldnt have such high ones around their estates. Also lead works wonders too!,14.88888888888889,Facts/Logic,original post,yes
So sad this keeps happening to Angel Moms and Dads!,10.666666666666666,Positive tone,original post,yes
Yea but the left says the dont walk across border anymore. Apparently they take planes now.... smdh,14,Facts/Logic,original post,yes
"Unconscionable to use one person's tragedy for your own political gain. Even worse to give this man false hope. Because of Trump, this man will feel responsible for additional deaths caused by illegal aliens  when he learns more people will suffer loss like he did (when statistics demonstrate that the resources wasted on the wall could have saved countless others) if only America would have invested in alternative and far better protections than a wall. In addition, this poor Dad will be no closer to bringing his daughter back. Trump is literally compounding this man's tragedy for his political gain. GROTESQUE!",10,Not Counterspeech,original post,no
"Great leaders do not have to self-promote.  Great leaders do not have to use simple-minded propaganda spin messaging to falsely elevate themselves.  If one is a great leader, their words, actions and accomplishments speak for themselves.  Trump is one lousy, incompetent leader.",11.666666666666666,Not Counterspeech,original post,no
BUILD THAT WALL !!!,13.666666666666666,Positive tone,original post,yes
If the wall saves one American life Im for it. Lives Matter.,12.777777777777779,Counterspeech,original post,yes
Thank you Pres. Trump! God bless you.,7.833333333333333,Not Counterspeech,original post,no
youre an idiot,18,Negative tone,original post,yes
"Trump chuckled about how his ""bone spurs"" got him out of serving his country in Vietnam so he could play the dating game.  Macario Garcia was a boy of 3 when his parents moved their large family across the Rio Grande from Mexico to work in the fields of South Texas. Thats where the draft board found him, 19 years later, in 1942. Wounded in the Normandy invasion, Garcia recovered in time to rejoin the 22nd Infantry Regiment for its advance through the Hrtgen Forest  some of the most ferocious fighting of the war in Europe. On Nov. 27, 1944, acting squad leader Garcia led his men up a hill toward entrenched German positions. When the first machine guns opened up amid a rain of mortar fire, Garcia ignored severe wounds to his shoulder and ankle to drag himself toward the nest. When he destroyed that position, a second German gunner began firing. Once again, Garcia attacked, silencing the gun and taking four enemy prisoners. Even then, he refused to be carried from the battlefield until he knew the hill had been taken. At a White House ceremony in 1945, Staff Sgt. Garcia became the first Mexican-born soldier to receive the Medal of Honor. A month later, he was denied service at a segregated restaurant south of Houston, and when he refused to leave the premises, the owner beat him with a baseball bat. - WaPo",291.5,Not Counterspeech,original post,no
Gabriel Anibal Toribio hell never learn,87.66666666666667,Not Counterspeech,Gabriel Anibal Toribio i saw 3 posts today of illegals killing anericans...i didnt bother tagging you..,no
"Marcos Ramirez are Democrats taking money from the drug cartels politicians all see motivated by money over the best interest for Americans ,their position has no logic,with More than 70,200 Americans died from drug overdoses in 2017, including illicit drugs and prescription opioidsa 2-fold increase in a decade. ... Drug overdose deaths rose from 16,849 in 1999 to 70,237 in 2017. The bars are overlaid by lines showing the number of deaths by gender from 1999 to 2017 (Source: CDC WONDER).",12,Not Counterspeech,Make America Safe Again!!  This President cares about America and it's people!!,no
Shane Randle  so we will just ignore the fact that the immigrant is here illegally in the first place?  Build the damn wall.,9.11111111111111,Not Counterspeech,Illegal immigrants statistically commit far fewer crimes than Americans. We see through your bullshit scaremongering.,no
"The democrat communists lure the illegals and when they are here they find out it was all a lie,  they do what they know what to do best steal, attack , destroy and murder,  its not like they were highly educated and with endless job skills , they dont even know English",32,Affiliation,Ed Barnat grow up.,yes
"Ward Karsman Well, let's just do a fact check on ONE of your list...Robert Byrd was honored by the NAACP after his death, because of his tireless work for civil rights.  I understand English can be tough when its not your native language, so let me explain that NAACP is an acronym -it's made up of the first letters of the words in the title of an organization- meaning ""National Association for the Advancement of Colored People"".",8,Positive tone,Make America Safe Again!!  This President cares about America and it's people!!,yes
So very sorry for the loss of your beautiful daughter. The blood of all these deaths is on Nancy and Ch ucks hand. Praying for your peace.,9.444444444444445,Positive tone,original post,yes
